datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,SpecHumidity.kg_kg,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2023-01-02 19:00:00,0.170007300000009,311.5799866,248.3000031,0.0027888,69.4391461670156,1.50711641109106,0,96452.67969
2023-01-02 20:00:00,0.589990200000045,249.4790039,248.3000031,0.0027783,67.1360607300092,1.79175892274603,0,96503.47656
2023-01-02 21:00:00,1.01000370000003,124.7839966,288.7000122,0.0027676,64.9103790245197,2.08540167770624,0,96554.38281
2023-01-02 22:00:00,0.550012200000026,34.70399857,288.7099915,0.0029671,71.8588084544384,1.88788238319022,0,96439.64063
2023-01-02 23:00:00,0.0899902000000452,0,288.7099915,0.0031666,79.2017628874934,1.75034283328724,0,96325.4375
2023-01-03 00:00:00,-0.37000119999999,0,289.9100037,0.0033665,86.9694860950093,1.7042594263257,0,96211.24219
2023-01-03 01:00:00,-0.419988999999987,0,289.9100037,0.0032589,84.5168331377293,1.32060597348339,0,96233.02344
2023-01-03 02:00:00,-0.470007299999963,0,289.9100037,0.0031512,82.0409559745272,1.00284592786729,0,96254.15625
2023-01-03 03:00:00,-0.51999509999996,0,302.0599976,0.0030436,79.5471407712524,0.799812473021021,0,96275.29688
2023-01-03 04:00:00,-0.660009799999955,0,302.0599976,0.0031478,83.0373799730925,0.0707106781186548,30.624000552,96182.35938
2023-01-03 05:00:00,-0.790014599999949,0,302.0599976,0.0032517,86.5151480279314,0.721110278390206,16.742400168,96089.32031
2023-01-03 06:00:00,-0.929998799999964,0,288.9299927,0.0033559,90.1219748249581,1.47410994988841,0,95996.92188
2023-01-03 07:00:00,-1.07999269999999,0,288.9299927,0.0033179,90.0946545986628,1.66877193006115,0,96004.0625
2023-01-03 08:00:00,-1.22998659999996,0,288.9299927,0.0032802,90.0655812811362,1.88830610686933,0,96011.84375
2023-01-03 09:00:00,-1.38001099999997,0,279.1799927,0.0032424,90.0231721744684,2.12219222315982,0,96019.52344
2023-01-03 10:00:00,-1.54001459999995,0,279.1900024,0.0032306,90.6735224907597,2.75138142557516,0,95928.74219
2023-01-03 11:00:00,-1.69998779999997,0,279.1900024,0.0032192,91.3392219794563,3.39477533412743,0,95837.32031
2023-01-03 12:00:00,-1.85999149999998,0,282.5,0.0032076,92.0050865917168,4.02448747651673,0,95746.53906
2023-01-03 13:00:00,-1.92999879999996,0,282.5,0.003211,92.5041525947815,4.47800168637083,0,95667.35938
2023-01-03 14:00:00,-1.98999629999997,24.79999924,282.5,0.0032145,92.9400567575983,4.9513835086206,0,95588.17969
2023-01-03 15:00:00,-2.06000369999998,69.91999817,293.5,0.003218,93.4479038830481,5.4401193078167,0,95509.64063
2023-01-03 16:00:00,-1.57001339999999,111.3119965,293.5,0.0033088,92.6190275725683,5.84952986182309,0,95459.25781
2023-01-03 17:00:00,-1.07999269999999,138.5449982,293.4899902,0.0033996,91.7421588963092,6.26881147230638,0,95409.61719
2023-01-03 18:00:00,-0.590002400000003,91.46900177,316.1099854,0.0034904,90.8219353359498,6.68875188418138,0,95359.88281
2023-01-03 19:00:00,-0.359991499999978,82.84700012,316.1000061,0.0035646,91.1362259936442,6.61254106731444,2.956799976,95286.47656
2023-01-03 20:00:00,-0.1399902,66.46600342,316.1000061,0.0036384,91.4719807919929,6.57951374647094,54.844802856,95213.61719
2023-01-03 21:00:00,0.0899902000000452,55.2159996,318.1099854,0.0037121,91.7041731303668,6.61483932480299,27.43680096,95140.21875
2023-01-03 22:00:00,0.100000000000023,15.85599995,318.1099854,0.0037237,91.9919547852737,6.61502055577608,73.065599448,95210.84375
2023-01-03 23:00:00,0.100000000000023,0,318.1099854,0.0037348,92.3350723549792,6.65349516555322,17.78879928,95282
2023-01-04 00:00:00,0.1100098,0,316.1499939,0.0037465,92.6259711692641,6.713575955702,0.700800024,95353.15625
2023-01-04 01:00:00,-0.239996299999973,0,316.1600037,0.0035996,91.22487395122,6.68368906194476,0,95282.60156
2023-01-04 02:00:00,-0.590002400000003,0,316.1600037,0.0034527,89.7024110916577,6.65622241569797,0,95212.67969
2023-01-04 03:00:00,-0.93994749999996,0,314.5899963,0.0033055,88.0431016484942,6.63120662193088,0,95142.11719
2023-01-04 04:00:00,-0.820013399999993,0,314.5899963,0.0033477,88.4014886265239,6.98645115219737,0,95158.46094
2023-01-04 05:00:00,-0.709997599999951,0,314.5899963,0.0033896,88.8046051983297,7.33736337684321,0,95174.79688
2023-01-04 06:00:00,-0.600012199999981,0,308.6499939,0.0034319,89.2066695966077,7.69874012774298,0,95190.60156
2023-01-04 07:00:00,-0.660009799999955,0,308.6499939,0.0034462,89.9388696299056,7.64016372702052,0,95154.92188
2023-01-04 08:00:00,-0.720007299999963,0,308.6499939,0.0034611,90.6921215327539,7.62307659707287,0,95119.97656
2023-01-04 09:00:00,-0.76999509999996,0,312.7000122,0.0034757,91.374534331176,7.64308830807809,0,95084.29688
2023-01-04 10:00:00,-0.780004899999994,0,312.7000122,0.003497,92.0215042026631,7.2798350231554,0,95104.52344
2023-01-04 11:00:00,-0.790014599999949,0,312.7000122,0.0035183,92.6697086027017,6.94375264642542,0.096,95124.84375
2023-01-04 12:00:00,-0.790014599999949,0,300.8399963,0.0035398,93.2558023400861,6.65976724662356,14.495999328,95145.0625
2023-01-04 13:00:00,-0.850012199999981,0,300.8399963,0.0035129,92.9929114831419,6.66201919399367,2.764799952,95183.89844
2023-01-04 14:00:00,-0.899999999999977,9.303999901,300.8399963,0.0034856,92.6467312486169,6.66850813882536,3.052800168,95222.64063
2023-01-04 15:00:00,-0.959997599999951,43.52000046,309.6000061,0.0034586,92.3722186336671,6.67204621952366,7.967999688,95261.47656
2023-01-04 16:00:00,-0.690008499999976,69.27999878,309.6000061,0.0035332,92.5246141135719,6.6694602219505,3.792000168,95270.85938
2023-01-04 17:00:00,-0.419988999999987,86.27100372,309.5899963,0.0036077,92.6364824781994,6.69496085810365,3.705600144,95279.5
2023-01-04 18:00:00,-0.149999999999977,118.4079971,308.6700134,0.0036822,92.7137846752435,6.74129084299736,3.609599952,95288.78125
2023-01-04 19:00:00,-0.0799926999999911,107.3560028,308.6700134,0.003689,92.4163071337036,6.25499816609726,2.726400024,95292.89844
2023-01-04 20:00:00,-0.00998540000000503,86.30500031,308.6700134,0.0036962,92.1296179327209,5.76844016317063,0.4416,95296.92188
2023-01-04 21:00:00,0.0599915000000237,52.20800018,304.9500122,0.0037034,91.8440292042299,5.2872395202109,0.768000048,95301.03906
2023-01-04 22:00:00,-0.179998799999964,15.47200012,304.9599915,0.0036308,91.7039580106844,5.14545444981685,0.672000024,95376.4375
2023-01-04 23:00:00,-0.419988999999987,0,304.9599915,0.0035583,91.5325182440504,5.02493766680145,0.24,95451.20313
2023-01-05 00:00:00,-0.660009799999955,0,299.7999878,0.0034858,91.3273470825539,4.90789140290614,0,95526.60156
2023-01-05 01:00:00,-0.820013399999993,0,299.7999878,0.0033951,89.9788204716038,4.13237225709882,0,95504.46094
2023-01-05 02:00:00,-0.979986599999961,0,299.7999878,0.0033048,88.598816104321,3.36827853309669,0,95482.32031
2023-01-05 03:00:00,-1.1399902,0,297.6000061,0.003214,87.1628124958085,2.60000003501538,0,95460.17969
2023-01-05 04:00:00,-1.23999629999997,0,297.6000061,0.0032401,88.4987077072104,2.49419319044857,0,95438.20313
2023-01-05 05:00:00,-1.32999269999999,0,297.6099854,0.0032662,89.7835066323975,2.39910402613976,0,95416.11719
2023-01-05 06:00:00,-1.42999879999996,0,296.1700134,0.0032922,91.1453892009246,2.29828199246307,0,95393.39844
2023-01-05 07:00:00,-1.53000489999999,0,296.1700134,0.0032621,91.0007130583654,2.34307486589737,0,95415.03906
2023-01-05 08:00:00,-1.62000119999999,0,296.1700134,0.003232,90.7813960934566,2.39793660374915,0,95436.03906
2023-01-05 09:00:00,-1.72000729999996,0,294.2200012,0.0032019,90.6227502776756,2.46219407287078,0,95457.67969
2023-01-05 10:00:00,-1.82999269999999,0,294.2200012,0.0031694,90.5215995476557,2.73148322630764,0,95549.52344
2023-01-05 11:00:00,-1.92999879999996,0,294.2200012,0.0031371,90.3506706707876,3.01081388252413,0,95641.35938
2023-01-05 12:00:00,-2.03000489999999,0,293.2099915,0.0031047,90.1680691531729,3.30103010218326,0,95733.20313
2023-01-05 13:00:00,-1.98999629999997,0,293.2099915,0.0031169,90.3357634729513,3.19526211598986,0,95819.25781
2023-01-05 14:00:00,-1.94998779999997,20.20800018,293.2099915,0.0031291,90.5031064350746,3.10001616028046,0,95906.0625
2023-01-05 15:00:00,-1.91000979999995,110.5920029,277.2200012,0.0031412,90.6666106305525,3.00612709038058,0,95992.75781
